payer_int,beneficiary_int,amount
103,55,2.0
103,57,14.5
103,59,7.25
103,60,4.194
103,61,0.214
103,62,1.021
103,66,8.5
103,71,2.0
103,73,9.25
103,74,1.036
103,75,3.0
103,76,1.5
103,77,0.588
103,79,2.097
103,80,1.75
103,81,49.75
103,83,1.0
103,84,1.5
103,85,4.0
103,87,1.021
103,90,4.5
103,93,1.0
103,95,0.214
103,97,16.0335
103,99,3.75
103,100,4.0
103,101,3.5
103,102,12.581
103,106,1.021
103,107,1.021
103,109,1.036
103,110,0.625
103,113,0.428
103,116,1.0
103,119,2.0
103,121,11.25
103,122,2.0
103,125,3.367
103,126,0.064
103,127,1.021
103,128,1.048
103,129,0.043
103,132,18.5
103,133,0.107
103,134,3.5
103,136,80.958
103,137,216.0
103,139,1.021
103,140,0.003
103,142,56.6515
103,150,4.0
103,151,2.25
103,152,4.75
103,153,1.048
103,155,1.0
103,158,2.042
103,159,14.0
103,160,7.5
103,163,0.011
103,164,13.25
103,166,6.17
103,169,87.75
103,171,53.5
103,172,2.0
103,175,1.0
103,177,1.021
103,178,1.0
103,179,5.105
103,181,0.012
104,2,0.011
104,4,1.5
104,5,6.5
104,8,3.0
104,9,1.5
104,12,18.7
104,13,0.0205
104,14,0.0209999999999999
104,15,1.048
104,16,0.029249999999999998
104,17,84.0
104,18,0.016
104,19,0.001
104,20,0.011
104,23,3.5
104,24,0.006
104,28,0.01
104,29,2.0
104,30,1.75
104,31,0.075
104,32,54.5
104,33,2.072
104,34,0.6579999999999999
104,35,0.028
104,36,0.12849999999999995
104,37,1.0
104,38,0.11374999999999995
104,40,0.011
104,41,0.027499999999999997
104,42,1.5
104,43,33.25
104,44,0.0555
104,46,2.75
104,48,8.168
104,49,0.043
104,50,0.11925
104,52,15.25
104,53,0.011
104,54,0.0135
104,55,1.25
104,57,231.0
104,58,1.0
104,59,17.75
104,61,0.001
104,62,4.143
104,66,1.036
104,67,0.006
104,68,0.001
104,70,0.009
104,72,0.016
104,73,1.036
104,74,22.75
104,75,7.25
104,76,1.021
104,77,98.5
104,78,0.022
104,79,0.011
104,80,1.021
104,81,21.25
104,83,0.0385
104,84,20.0
104,86,1.0
104,90,10.0
104,91,2.621
104,93,0.0794999999999999
104,95,0.013
104,97,1.0
104,100,1.036
104,101,1.021
104,102,1.0
104,108,0.038
104,109,0.1015
104,110,2.7575000000000003
104,112,0.9359999999999999
104,114,33.75
104,115,0.119
104,116,3.5
104,117,0.011
104,118,0.019
104,119,0.07224999999999995
104,121,7.25
104,122,2.5
104,125,1.0
104,126,10.21
104,127,13.0
104,128,0.005
104,129,1.0
104,130,0.207
104,132,3.0
104,133,0.091
104,134,2.25
104,135,0.1405
104,137,5.0
104,138,0.0115
104,139,21.0
104,140,0.0035
104,141,1.021
104,142,31.0
104,150,1.036
104,151,0.123
104,152,5.0
104,153,0.0435
104,154,0.5925
104,155,0.032
104,156,0.0209999999999999
104,157,0.0195
104,158,4.75
104,162,0.001
104,163,1.0
104,164,5.0
104,166,5.66
104,167,1.048
104,168,0.1385
104,169,1.0
104,170,0.004
104,171,90.5
104,173,0.032
104,174,0.006
104,175,4.084
104,177,0.032
104,178,0.29400000000000004
104,179,19.5
104,180,1.5
104,181,0.7687499999999999
105,4,46.0
105,5,0.031
105,8,4.0
105,9,1.0
105,12,0.96
105,15,1.0
105,23,2.762
105,29,4.5
105,30,1.0
105,32,3.0
105,43,6.0
105,46,2.0
105,52,4.1745
105,55,2.072
105,56,0.062
105,57,40.0
105,59,9.0
105,66,1.021
105,73,0.326
105,74,11.0
105,75,42.0
105,76,1.036
105,81,7.0
105,84,5.0
105,90,1.0
105,97,61.0
105,110,1.036
105,114,1.1795
105,116,57.0
105,121,3.5
105,122,1.021
105,125,0.31
105,127,1.0
105,130,1.0
105,134,3.1734999999999998
105,142,54.5
105,152,1.0
105,158,8.5
105,162,0.016
105,163,0.10900000000000001
105,164,1.021
105,166,1.155
105,171,52.0
105,179,1.0
106,4,38.323
106,5,367.5
106,8,211.0
106,9,104.75
106,12,419.42
106,15,6.5
106,16,10.0
106,17,4.143
106,18,25.5
106,20,3.5
106,21,21.0
106,22,24.25
106,23,1241.25
106,24,11.0
106,29,4128.0
106,30,501.75
106,31,709.75
106,32,1746.25
106,33,8.5
106,34,4.0
106,35,2.0
106,36,385.0
106,38,1.036
106,39,244.75
106,40,124.5
106,41,3.0
106,42,27.375
106,43,3300.75
106,45,0.25225
106,46,91.25
106,47,251.75
106,48,77.75
106,49,96.25
106,50,5.5
106,52,1452.0
106,53,3.0
106,54,0.695
106,55,111.75
106,57,940.0
106,59,983.25
106,60,15.315
106,63,0.001
106,66,20.0
106,68,328.75
106,69,1.036
106,70,114.0
106,72,3.75
106,73,108.75
106,74,190.25
106,75,175.5
106,76,218.5
106,77,29.25
106,79,2.0
106,80,152.75
106,81,1016.75
106,82,71.0
106,83,2.0
106,84,3749.0
106,86,2.0
106,90,1703.25
106,91,4.0
106,93,6.5
106,94,4.0
106,95,13.5
106,97,19.75
106,99,4.0
106,100,8.52
106,101,1.0
106,102,41.0
106,103,1.021
106,107,2.0
106,109,1.5
106,112,0.043
106,114,1.021
106,116,545.75
106,118,1.048
106,119,12.5
106,120,63.25
106,121,467.75
106,122,49.5
106,125,95.5
106,127,19.25
106,128,143.25
106,129,190.75
106,130,227.25
106,132,54.75
106,134,116.25
106,135,5.5
106,136,10.0
106,137,124.0
106,139,136.25
106,141,1.0
106,142,505.0
106,145,134.5
106,149,2.072
106,150,17.375
106,151,10.0
106,152,471.0
106,157,2.042
106,158,262.25
106,162,51.75
106,163,3.0
106,164,43.5
106,166,977.2975
106,169,35.0
106,170,81.5
106,171,129762.75
106,174,465.25
106,177,1.0
106,178,2.886
106,179,106.5
106,180,1.021
106,181,1.0
107,2,8.25
107,4,1.25
107,5,4.5
107,8,2.0
107,9,27.25
107,10,3.145
107,12,37.519999999999996
107,16,65.0
107,19,14.75
107,20,1.0
107,22,8.0
107,23,6.5
107,27,3.107
107,29,4.5
107,30,24.75
107,31,1.036
107,32,6.0
107,34,0.214
107,36,4.0
107,37,0.107
107,39,0.321
107,41,12.0
107,42,7.75
107,43,252.25
107,46,6.5
107,48,0.40075
107,49,1.021
107,50,2.5
107,52,11.5
107,53,3.063
107,55,5.0
107,57,31.25
107,58,1.036
107,59,31.25
107,60,7.25
107,61,5.0
107,64,0.513
107,66,203.25
107,70,0.032
107,71,53.75
107,73,19.75
107,74,1.0
107,75,3.5
107,76,9.0
107,77,4.0
107,78,3.0
107,80,4.5
107,81,149.75
107,83,1.021
107,84,8.75
107,85,9.322
107,90,12.0
107,91,1.036
107,92,0.013
107,93,1.048
107,95,2.042
107,97,1.0
107,99,1.0
107,100,0.8470000000000001
107,102,1.0
107,103,1.021
107,106,2.0
107,113,1.036
107,116,1.021
107,119,2.0
107,121,40.5
107,122,1.0
107,127,1.021
107,128,1.0
107,129,1.021
107,130,1.036
107,132,10.5
107,134,1.5
107,137,78.0
107,138,0.011
107,139,2.042
107,140,1.0
107,142,1.0
107,145,2.072
107,150,3.0
107,151,94.0
107,152,14.75
107,155,3.0
107,158,2.0
107,163,4.0
107,164,45.0
107,166,1.9899999999999998
107,168,0.011
107,169,63.0
107,170,1.036
107,171,115.5
107,172,1.036
107,174,1.021
107,175,0.1085
107,178,261.5
107,179,1.0
107,181,0.214
108,5,0.0265
108,8,2.0
108,9,3.5
108,12,20.17
108,13,1.0
108,14,2.5
108,15,1.048
108,16,0.011
108,18,0.006
108,20,2.0
108,22,0.004
108,23,13.0
108,28,0.0104999999999999
108,29,10.25
108,30,1.0
108,32,62.5
108,33,110.25
108,34,0.1669999999999999
108,35,0.0225
108,36,0.002
108,41,0.0485
108,42,2.0
108,43,31.25
108,44,0.001
108,46,1.0
108,48,1.036
108,50,1.0
108,52,9.25
108,53,1.0
108,54,0.012
108,55,2.0
108,56,0.176
108,57,82.0
108,59,19.0
108,61,0.00924999999999995
108,63,0.002
108,66,1.25
108,70,0.416
108,73,1.021
108,74,5.75
108,75,14.0
108,76,3.0
108,80,1.021
108,81,16.25
108,82,0.033
108,83,0.01675
108,84,3.5
108,86,0.1445
108,88,0.001
108,90,4.25
108,93,1.036
108,95,0.004
108,99,0.1765
108,100,1.036
108,102,7.077
108,104,0.038
108,109,0.2247499999999999
108,113,1.0
108,114,8.5
108,116,5.0
108,118,1.0
108,119,2.0
108,121,13.5
108,122,1.0
108,125,0.0285
108,127,0.1495
108,129,1.0
108,130,2.0
108,132,1.0
108,134,7.25
108,137,1.021
108,139,1.0
108,140,0.029
108,141,47.0
108,142,0.028
108,150,0.075
108,151,1.036
108,152,1.0
108,157,1.0
108,158,20.25
108,163,2.0
108,164,2.0
108,166,3.6374999999999997
108,169,1.0
108,171,23.0
108,174,1.048
108,175,4.0
108,178,0.6345
108,179,21.0
108,181,1.021
109,0,2.15375
109,1,0.021
109,2,1.021
109,4,6.0
109,5,5.5
109,6,1.021
109,7,0.10699999999999996
109,8,5.0
109,9,11.75
109,10,25.0
109,12,52.58
109,13,3.0
109,15,3.063
109,16,4.0
109,17,4.0
109,18,9.994
109,20,3.625
109,21,0.128
109,22,0.037
109,23,6.75
109,24,0.016
109,28,0.032
109,29,23.5
109,30,63.0
109,31,3.063
109,32,55.5
109,33,2.0
109,36,1.021
109,39,2.097
109,40,0.107
109,41,2.5
109,42,4.0
109,43,268.75
109,44,3.0
109,45,0.20299999999999996
109,46,12.25
109,47,0.043
109,48,1.0
109,49,2.0
109,50,2.75
109,52,62.0
109,53,8.0
109,54,1.0
109,55,12.75
109,56,0.0265
109,57,423.0
109,58,0.032
109,59,243.25
109,60,0.107
109,61,0.109
109,62,2.097
109,63,0.016
109,66,40.25
109,68,0.0215
109,70,0.011
109,71,32.0
109,72,0.011
109,73,5.5
109,74,2.0
109,75,7.25
109,76,15.75
109,77,5.5
109,79,0.16325
109,80,7.0
109,81,379.75
109,82,1.0
109,83,0.26725
109,84,66.0
109,86,0.4545
109,88,0.011
109,89,0.2105
109,90,66.0
109,91,4.0
109,92,0.009
109,93,6.0
109,94,0.08
109,95,36.5
109,97,1.0
109,99,1.021
109,100,1.0
109,101,1.021
109,102,2.25
109,103,1.036
109,104,0.1015
109,106,1.5
109,108,0.2247499999999999
109,110,0.064
109,113,1.036
109,114,4.0
109,115,1.036
109,116,25.0
109,118,0.016
109,119,1.0
109,121,50.25
109,122,7.5
109,124,0.032
109,125,4.5
109,126,2.0
109,127,2.5
109,128,0.032
109,129,1.021
109,130,3.25
109,131,0.021
109,132,5.5
109,134,7.75
109,135,0.011
109,136,1.0
109,137,25.0
109,139,8.0
109,140,2.0
109,141,1.048
109,142,501.5
109,143,0.064
109,144,0.775
109,145,0.032
109,147,1.0
109,149,0.016
109,150,1.0
109,151,1.25
109,152,10.25
109,153,0.026999999999999996
109,154,0.0805
109,155,0.1605
109,157,2.0
109,158,18.25
109,159,1.021
109,160,1.0
109,162,1.0
109,163,7.75
109,164,35.25
109,165,0.021
109,166,16.46
109,168,0.1605
109,169,2.5
109,170,2.097
109,171,459.25
109,174,1.176
109,175,1.0
109,177,1.5
109,178,1.554
109,179,2.0
109,180,2.0
109,181,0.021
110,4,16.0
110,5,3.0
110,8,11.0
110,9,1.75
110,12,10.620000000000001
110,15,11.0
110,16,1.036
110,17,1.048
110,22,0.001
110,23,1.0
110,24,1.036
110,25,2.072
110,28,0.207
110,29,41.0
110,30,1.75
110,31,0.218
110,32,382.0
110,33,2.0812500000000003
110,36,0.481
110,37,2.216
110,41,1.0
110,42,1.0
110,43,62.5
110,46,7.25
110,48,3.3775
110,50,7.25
110,52,8.75
110,53,0.011
110,55,2.0
110,57,45.0
110,59,42.0
110,61,2.5
110,66,1.0
110,73,2.5
110,74,44.5
110,75,169.0
110,76,1.5
110,77,1.048
110,79,0.032
110,80,1.0
110,81,20.25
110,83,0.0099999999999999
110,84,159.75
110,90,162.75
110,91,2.0
110,93,0.175
110,97,1.0
110,100,1.048
110,101,2.097
110,102,0.4915
110,103,0.625
110,104,2.7575000000000003
110,105,1.036
110,109,0.064
110,114,1.021
110,116,154.5
110,117,2.0
110,119,0.203
110,121,23.0
110,122,1.0
110,125,3.25
110,126,1.048
110,127,12.0
110,129,0.016
110,130,6.25
110,132,1.0
110,133,14.0
110,134,1.021
110,136,2.5
110,137,4.0
110,139,2.0
110,140,0.0035
110,141,1.036
110,142,281.5
110,144,1.0
110,150,4.0
110,151,0.021
110,152,2.5
110,157,0.648
110,158,387.0
110,163,2.097
110,164,1.0
110,166,121.55499999999999
110,167,1.048
110,169,14.5
110,171,241.5
110,175,4.5
110,177,1.021
110,178,34.8405
110,180,0.012
111,5,0.011
111,8,1.0
111,9,1.0
111,10,1.0
111,12,2.46
111,15,0.203
111,16,2.0
111,20,5.0
111,28,0.086
111,30,2.0
111,32,168.0
111,36,0.054
111,40,1.241
111,41,1.021
111,42,4.0
111,43,17.0
111,46,3.0
111,48,0.011
111,50,0.187
111,52,1.0
111,53,1.036
111,55,4.0
111,57,6.0
111,59,8.0
111,66,1.0
111,73,2.0
111,74,3.0
111,75,2.0
111,76,0.022
111,81,11.0
111,83,1.036
111,84,19.5
111,87,3.0
111,90,28.5
111,99,0.192
111,100,0.29
111,101,0.353
111,114,1.0
111,116,1.021
111,121,2.5
111,122,2.5065
111,125,1.0
111,127,0.1495
111,129,0.011
111,131,0.082
111,132,5.0
111,134,0.026999999999999996
111,137,111.0
111,139,0.534
111,142,6.5
111,150,3.107
111,152,1.021
111,158,1.0
111,164,1.5
111,169,2.5
111,170,0.018
111,171,69.0
111,175,1.069
111,181,0.001
112,1,1.0
112,4,2.5
112,5,4.5
112,8,28.0
112,9,1.0
112,12,7.32
112,15,1.021
112,16,1.048
112,17,10.283
112,21,0.002
112,23,3.25
112,24,2.072
112,27,1.048
112,29,4.25
112,30,3.0
112,32,22.5
112,33,0.102
112,34,0.065
112,35,1.055
112,36,0.0289999999999999
112,39,4.143
112,40,1.048
112,41,0.054
112,42,0.192
112,43,11.0
112,46,3.5
112,50,0.104
112,52,27.5
112,55,1.0
112,57,17.25
112,58,0.045
112,59,14.0
112,61,1.593
112,64,0.4034999999999999
112,66,0.011
112,73,1.021
112,74,6.5
112,75,18.5
112,76,1.0
112,77,1.0
112,81,12.0
112,83,1.048
112,84,27.0
112,86,1.0
112,90,10.0
112,92,0.19
112,93,1.048
112,100,1.036
112,102,2.097
112,104,0.9359999999999999
112,106,0.043
112,114,1.5
112,115,6.25
112,116,3.0
112,117,3.0
112,119,0.1015
112,121,8.25
112,122,1.0
112,125,2.072
112,126,1.021
112,127,18.0
112,129,0.001
112,130,1.0
112,131,0.227
112,132,1.0
112,133,1.967
112,134,59.75
112,136,17.0
112,137,4.0
112,139,2.29725
112,142,2.75
112,144,0.003
112,147,0.9565
112,152,3.5
112,153,6.0
112,157,1.048
112,158,5.25
112,162,5.034
112,163,2.097
112,164,3.0
112,166,2.2775
112,167,1.0
112,169,1.0
112,170,0.04675
112,171,35.25
112,174,1.048
112,175,1.0
112,178,0.5705
112,179,307.25
112,180,10.0
112,181,36.25
113,4,0.2225
113,5,0.25949999999999995
113,8,1.0
113,9,2.0
113,12,49.28
113,13,6.772
113,16,1.0
113,20,3.5
113,23,4.0
113,29,2.0
113,30,1.0
113,32,18.75
113,33,12.75
113,34,11.5
113,35,6.5
113,36,2.042
113,38,0.001
113,40,0.0125
113,41,0.3285
113,42,1.0
113,43,23.75
113,46,2.0
113,48,12.5
113,50,2.097
113,52,45.75
113,53,1.0
113,55,4.0
113,57,124.75
113,58,1.0
113,59,11.0
113,61,2.0
113,62,0.02
113,63,0.07225
113,64,0.0035
113,65,1.0
113,66,3.0
113,72,0.0104999999999999
113,73,0.107
113,74,20.0
113,75,2.5
113,76,2.0
113,81,52.5
113,83,0.014
113,84,46.0
113,86,0.5745
113,90,2.0
113,93,2.0
113,94,11.5
113,95,1.048
113,99,2.0
113,100,1.60325
113,101,1.0
113,102,6.0285
113,103,0.428
113,107,1.036
113,108,1.0
113,109,1.036
113,114,0.021
113,115,0.539
113,116,3.5
113,118,0.04325
113,121,9.173750000000002
113,122,3.0
113,123,0.009
113,125,0.107
113,127,8.25
113,130,2.0
113,132,2.0
113,134,7.25
113,137,9.0
113,139,3.0
113,141,16.0
113,150,0.021
113,152,1.0
113,153,0.021
113,155,1.0
113,156,0.0065
113,157,9.5
113,158,4.5
113,163,2.0
113,164,3.0
113,166,0.4675
113,169,8.0
113,170,0.001
113,171,16.0
113,175,1.0
113,178,3.142
113,179,2.0
113,181,0.01075
114,4,12.75
114,5,11.25
114,8,36.5
114,9,4.25
114,11,1.021
114,12,42.59
114,13,1.0
114,14,4.0
114,15,0.089
114,17,51.0
114,18,1.036
114,23,2.5
114,27,0.155
114,28,1.036
114,29,7.5
114,30,24.25
114,31,1.25
114,32,123.75
114,33,1.0
114,34,1.0
114,35,1.036
114,36,0.1124999999999999
114,37,1.0
114,41,0.17375000000000002
114,42,2.0
114,43,68.0
114,46,4.5
114,50,5.0
114,52,32.0
114,53,1.036
114,55,1.75
114,57,349.75
114,59,260.5
114,63,0.0125
114,66,1.0
114,73,1.0
114,74,22.5
114,75,89.25
114,76,4.75
114,77,1.0
114,79,1.021
114,80,3.75
114,81,61.5
114,83,1.021
114,84,44.5
114,86,2.75
114,90,17.0
114,91,1.021
114,93,0.20074999999999998
114,97,1.75
114,100,1.021
114,102,1.75
114,104,33.75
114,105,1.1795
114,106,1.021
114,108,8.5
114,109,4.0
114,110,1.021
114,111,1.0
114,112,1.5
114,113,0.021
114,115,1.0
114,116,28.0
114,118,1.036
114,119,1.0
114,121,22.25
114,122,1.5
114,125,6.25
114,126,1.0
114,127,26.5
114,128,1.0
114,129,0.0225
114,130,1.0
114,131,2.072
114,132,1.0
114,133,1.0
114,134,9.75
114,136,2.0
114,137,2.0
114,138,2.0
114,139,31.5
114,141,0.125
114,142,36.75
114,150,0.032
114,151,0.321
114,152,5.75
114,154,1.951
114,157,1.0
114,158,15.25
114,161,0.068
114,162,2.072
114,163,0.037
114,164,1.5
114,166,20.5825
114,167,1.5
114,168,1.0
114,169,2.5
114,170,0.055
114,171,173.25
114,175,1.0
114,177,3.063
114,178,1.021
114,179,154.75
114,180,4.0
114,181,7.25
115,1,0.0605
115,5,1.0
115,8,2.5
115,9,1.0
115,12,3.95
115,13,0.0125
115,15,0.0215
115,16,1.5315
115,19,7.082
115,23,4.5
115,24,0.031
115,29,2.0
115,30,6.0
115,32,14.0
115,33,0.435
115,34,1.132
115,41,1.021
115,42,5.0
115,43,21.5
115,46,3.25
115,50,7.5
115,52,9.5
115,55,1.5
115,56,0.2754999999999999
115,57,7.25
115,58,0.5325
115,59,16.5
115,61,0.09
115,63,1.036
115,66,2.0
115,71,5.242
115,73,4.5
115,74,1.5314999999999999
115,75,9.25
115,76,1.0
115,80,0.2244999999999999
115,81,4.75
115,82,0.211
115,83,2.0
115,84,30.5
115,86,7.5
115,90,3.0
115,93,0.0205
115,98,0.1965
115,100,0.5385
115,102,2.621
115,104,0.119
115,109,1.036
115,112,6.25
115,113,0.539
115,114,1.0
115,116,1.5
115,117,0.447
115,119,0.016
115,121,18.5
115,122,1.0
115,125,2.0
115,126,0.1134999999999999
115,127,2.5
115,129,1.0
115,130,5.0
115,131,1.0
115,132,6.0
115,134,6.25
115,137,8.5
115,139,3.145
115,140,0.008
115,141,0.244
115,143,1.0
115,144,1.0525
115,147,0.051
115,150,1.021
115,151,1.0
115,152,1.0
115,153,2.6475
115,158,3.75
115,162,0.2244999999999999
115,163,1.0
115,164,10.5
115,166,4.3825
115,167,7.0
115,168,2.0
115,169,6.5
115,171,35.0
115,173,0.005
115,174,2.072
115,178,0.5415
115,179,144.75
115,180,31.0
115,181,28.0
116,0,2.0
116,1,2.0
116,2,1.0
116,4,594.75
116,5,180.75
116,6,2.0
116,7,0.36875
116,8,1954.75
116,9,102.5
116,10,1.25
116,12,551.1800000000001
116,13,1.5
116,14,2.0
116,15,76.25
116,16,8.0
116,17,41.0
116,18,1.021
116,19,1.2025000000000001
116,20,17.0
116,21,2.5
116,22,3.25
116,23,267.0
116,24,2.0
116,25,133.75
116,26,1.0
116,27,1.021
116,28,2.042
116,29,779.75
116,30,413.0
116,31,69.75
116,32,6929.75
116,33,9.25
116,34,3.25
116,35,6.0
116,36,12.0
116,37,0.428
116,38,1.048
116,39,71.25
116,40,1.0
116,41,9.0
116,42,73.5
116,43,2590.25
116,44,177.5
116,45,2.13575
116,46,115.75
116,47,3.0
116,48,13.0
116,49,4.0
116,50,125.5
116,51,0.214
116,52,252.25
116,53,4.75
116,54,4.75
116,55,152.75
116,56,8.75
116,57,1128.0
116,58,1.0
116,59,2404.0
116,60,2.0
116,61,14.25
116,62,1.5
116,63,1.0
116,64,0.032
116,65,1.0
116,66,45.5
116,67,0.05425
116,68,5.5
116,69,2.042
116,70,1.0
116,71,4.25
116,72,2.5
116,73,126.0
116,74,1769.75
116,75,1356.5
116,76,599.25
116,77,118.0
116,78,21.0
116,79,3.5
116,80,380.0
116,81,655.25
116,82,2.75
116,83,41.75
116,84,14621.75
116,85,1.5
116,86,20.25
116,87,4.0
116,88,44.0
116,89,0.16424999999999995
116,90,3822.75
116,91,66.25
116,92,2.0
116,93,18.0
116,94,4.0
116,95,10.0
116,97,114.5
116,98,5.0
116,99,4.25
116,100,4.14
116,101,7.5
116,102,11.5
116,103,1.0
116,104,3.5
116,105,57.0
116,106,545.75
116,107,1.021
116,108,5.0
116,109,25.0
116,110,154.5
116,111,1.021
116,112,3.0
116,113,3.5
116,114,28.0
116,115,1.5
116,117,4.0
116,118,1.0
116,119,29.5
116,120,2.0
116,121,2312.5
116,122,62.75
116,123,10.5
116,124,0.262
116,125,319.25
116,126,201.0
116,127,236.75
116,128,60.25
116,129,15.0
116,130,1559.25
116,131,24.75
116,132,41.25
116,133,1.5
116,134,37.5
116,135,1.0
116,136,33.5
116,137,163.5
116,138,3.0
116,139,460.0
116,140,9.0
116,141,2.0
116,142,19425.5
116,143,2.0
116,144,2.0
116,145,2.75
116,147,4.0
116,149,0.18724999999999994
116,150,13.0
116,151,8.0
116,152,513.0
116,153,1.0
116,154,1.6139999999999999
116,155,35.5
116,156,1.048
116,157,2.75
116,158,3220.75
116,159,1.036
116,160,1.0
116,161,0.07425
116,162,3.0
116,163,11.0
116,164,138.0
116,166,4319.275
116,168,1.5
116,169,24.5
116,170,13.5
116,171,17662.5
116,172,2.0
116,173,0.0435
116,174,8.5
116,175,465.0
116,176,0.392
116,177,59.5
116,178,4.75
116,179,233.25
116,180,6.0
116,181,5.75
117,5,3.0
117,8,9.0
117,9,1.5
117,12,27.46
117,15,6.291
117,23,5.345
117,28,0.269
117,29,20.5
117,30,1.0
117,31,8.0
117,32,7.0
117,34,5.0
117,39,0.026999999999999996
117,43,28.5
117,46,2.5
117,52,94.0
117,55,1.0
117,57,62.5
117,59,53.5
117,66,1.0
117,69,0.29
117,73,0.107
117,74,2.0
117,75,2.0
117,76,2.0
117,79,2.0
117,80,0.214
117,81,17.0
117,83,1.021
117,86,0.013000000000000001
117,90,3.5
117,93,0.107
117,100,1.036
117,102,0.053
117,104,0.011
117,110,2.0
117,112,3.0
117,115,0.447
117,116,4.0
117,119,15.0
117,121,8.0
117,122,2.5
117,125,0.77
117,126,0.021
117,130,0.033
117,132,1.0
117,134,2.0
117,137,5.0
117,139,5.0
117,141,0.059
117,150,0.032
117,152,3.0
117,154,0.428
117,158,1.5
117,162,0.053
117,164,1.0
117,166,0.7949999999999999
117,169,3.063
117,171,62.5
117,180,1.0
117,181,12.0
118,4,1.0
118,5,1.021
118,8,1.0
118,9,1.0
118,12,18.5
118,13,6.0
118,14,3.25
118,15,0.0579999999999999
118,16,1.5
118,17,3.0
118,23,1.0
118,29,1.0
118,30,1.5
118,31,1.036
118,32,16.5
118,33,22.5
118,34,1.036
118,35,0.0275
118,36,0.004
118,41,1.048
118,42,0.06174999999999995
118,43,10.25
118,46,2.0
118,48,1.0
118,50,0.011
118,52,2.5
118,55,1.036
118,57,64.5
118,59,3.75
118,61,5.5
118,63,0.045
118,66,4.0
118,73,0.1845
118,74,6.0
118,75,1.5
118,76,1.0
118,80,1.5
118,81,5.5
118,84,12.75
118,86,0.019
118,90,132.25
118,93,0.001
118,95,1.0
118,99,0.011
118,100,0.465
118,102,1.0
118,104,0.019
118,106,1.048
118,108,1.0
118,109,0.016
118,113,0.04325
118,114,1.036
118,116,1.0
118,119,54.5
118,121,5.25
118,122,0.5609999999999999
118,127,10.5
118,130,0.139
118,132,1.0
118,134,2.0
118,136,2.0
118,137,1.0
118,139,1.0
118,141,2.0
118,147,0.005
118,150,0.1015
118,152,1.036
118,157,4.5
118,158,1.25
118,163,2.0
118,164,1.021
118,166,0.43500000000000005
118,170,1.0
118,171,15.5
118,175,1.021
118,178,4.084
118,179,2.0
118,180,0.013
118,181,0.27724999999999994
119,1,0.1945
119,4,1.0
119,5,119.25
119,7,0.1015
119,8,15.25
119,9,125.25
119,12,116.06
119,13,5.5
119,14,17.5
119,15,1.75
119,16,15.5
119,20,3.0
119,22,0.026
119,23,498.5
119,24,0.011
119,28,1.0
119,29,177.25
119,30,200.25
119,31,150.25
119,32,523.75
119,33,351.5
119,34,143.75
119,35,3.5
119,36,1.0
119,37,0.214
119,39,0.016
119,40,1.0
119,41,4.0
119,42,3.75
119,43,283.0
119,46,26.25
119,48,19.75
119,49,0.011
119,50,3.0
119,52,1240.0
119,53,1.25
119,55,17.0
119,57,910.0
119,58,9.0
119,59,488.75
119,61,327.25
119,62,5.5
119,63,1.036
119,66,34.0
119,68,0.016
119,69,2.0
119,70,0.428
119,71,11.75
119,73,3.0
119,74,334.75
119,75,780.5
119,76,47.75
119,79,16.0
119,80,19.25
119,81,374.25
119,82,0.1605
119,83,0.1605
119,84,254.25
119,85,3.0
119,86,2.25
119,88,0.107
119,90,171.75
119,92,0.4945
119,93,7.0
119,94,1.0
119,95,4.0
119,97,1.0
119,100,3.25
119,101,6.0
119,102,80.0
119,103,2.0
119,104,0.07224999999999995
119,106,12.5
119,107,2.0
119,108,2.0
119,109,1.0
119,110,0.203
119,112,0.1015
119,114,1.0
119,115,0.016
119,116,29.5
119,117,15.0
119,118,54.5
119,121,327.75
119,122,14.0
119,125,16.75
119,126,8.0
119,127,46.5
119,129,1.5
119,130,4.0
119,132,17.5
119,133,4.0
119,134,388.0
119,135,0.033
119,136,1.0
119,137,44.0
119,139,15.5
119,140,0.1745
119,141,141.5
119,142,124.5
119,144,13.0
119,150,2.0
119,151,1.5
119,152,48.0
119,153,0.214
119,156,11.0
119,157,6.75
119,158,132.25
119,159,0.048
119,162,9.0
119,163,2.0
119,164,87.0
119,166,229.08500000000004
119,168,0.009
119,169,80.5
119,170,31.75
119,171,5316.5
119,173,0.003
119,174,6.02875
119,175,5.0
119,177,1.0
119,178,19.786
119,179,144.5
119,180,0.534
119,181,4.0
120,5,3.0
120,8,1.0
120,9,2.25
120,12,8.91
120,13,0.084
120,15,0.02
120,16,4.0
120,18,2.097
120,20,1.0
120,21,0.018
120,22,2.097
120,23,9.5
120,28,0.0705
120,29,24.75
120,30,6.0
120,31,6.5
120,32,63.0
120,33,3.063
120,36,6.0
120,39,108.5
120,40,2.16
120,41,0.0195
120,42,3.0
120,43,44.5
120,46,2.25
120,47,3.0
120,49,4.5
120,50,0.003
120,52,16.25
120,53,0.1815
120,55,2.5
120,57,12.0
120,59,10.5
120,66,1.036
120,68,76.0
120,69,1.0
120,70,111.25
120,72,2.5
120,73,2.0
120,74,2.0
120,75,3.0
120,76,1.0
120,77,5.571
120,80,2.0
120,81,8.25
120,82,3.1075
120,84,45.25
120,85,2.042
120,90,54.5
120,93,0.001
120,99,0.011
